"","Renovate1","EatIn1","FeeNo","Prewar1","Dining1","Dishwasher1","Marble1","HighCeiling1","Hardwood1","Deck1","Elevator1","LaundryNone","Cat1"
"85563",1,1,0,1,0,1,0,0,1,0,0,0,0
"85566",0,1,0,0,0,0,0,0,1,0,0,1,0
"85567",0,0,0,1,0,0,0,0,0,0,0,1,0
"85571",0,1,0,0,0,0,0,0,1,0,1,0,0
"85577",0,1,0,0,0,0,1,0,1,0,0,1,1
"85578",1,1,1,0,0,1,0,0,1,1,1,0,1
"85580",0,1,1,0,1,1,0,0,1,0,1,1,1
"85583",0,1,1,0,1,1,0,0,1,1,1,0,0
"85585",1,1,1,1,0,1,0,0,1,0,1,0,0
"85586",0,1,0,1,0,0,0,0,1,0,0,0,1
"85588",1,0,0,0,1,1,1,1,1,0,1,1,0
"85589",0,1,0,0,0,0,0,1,1,0,0,0,1
"85590",1,1,0,0,0,0,0,0,0,0,0,1,1
"85592",1,1,1,0,0,0,0,0,0,0,0,1,0
"85595",1,1,0,0,0,1,0,0,1,1,1,0,1
"85596",0,0,0,1,0,0,0,0,0,0,0,1,1
"85598",0,0,0,1,0,0,0,0,0,0,0,1,0
"85608",0,1,0,1,0,0,0,0,0,0,1,0,0
"85609",0,0,0,1,0,1,0,0,0,1,1,0,1
"85610",0,0,0,0,0,0,0,1,1,0,0,1,0
"85611",0,0,0,0,0,0,0,0,0,0,1,0,0
"85616",1,1,0,0,1,1,0,0,1,0,1,0,1
"85617",0,0,0,0,0,0,0,0,0,0,0,1,0
"85624",0,1,0,0,0,0,0,0,0,0,1,1,1
"85625",0,1,0,0,0,0,0,0,0,0,1,0,0
"85628",0,0,0,1,1,0,0,0,0,0,1,0,1
"85637",0,1,1,0,0,1,0,0,1,0,1,0,0
"85639",0,1,0,0,0,0,0,0,0,0,1,0,0
"85640",0,1,0,1,1,1,0,0,1,0,1,0,1
"85643",1,1,1,0,0,1,0,0,1,1,1,0,1
"85644",1,1,0,0,0,1,0,0,1,0,1,0,1
"85648",1,1,0,0,0,0,0,0,1,1,1,1,1
"85649",0,1,0,0,0,1,0,0,0,0,1,1,1
"85652",0,1,1,0,0,1,1,0,1,0,0,0,0
"85653",0,0,1,0,0,1,1,0,1,0,0,0,0
"85655",1,1,1,1,0,1,1,0,1,1,0,1,1
"85669",0,0,0,1,0,0,0,0,0,0,0,1,0
"85672",0,0,0,0,0,0,0,0,0,0,0,1,0
"85675",0,1,1,0,0,0,0,0,0,0,0,0,0
"85678",0,0,0,0,0,0,0,0,0,0,0,1,0
"85679",0,1,1,0,0,1,0,0,0,1,1,0,0
"85680",0,1,0,1,0,1,0,0,1,0,1,0,1
"85685",0,0,0,0,0,0,0,0,0,0,0,0,0
"85686",0,1,0,0,0,0,0,0,1,0,0,1,1
"85687",0,1,1,0,0,0,0,0,0,0,0,1,1
"85691",0,0,0,1,0,0,0,0,0,0,1,0,1
"85692",0,0,1,0,1,1,0,0,1,1,1,0,1
"85698",0,1,0,0,0,1,1,0,1,0,1,0,1
"85700",0,0,0,0,0,0,0,0,0,0,1,1,0
"85709",0,0,0,0,0,1,0,0,1,0,1,0,1
"85715",0,0,1,0,1,1,0,0,1,1,1,0,1
"85717",1,0,1,1,0,1,1,0,1,0,1,0,1
"85718",0,0,0,0,0,0,0,0,0,0,1,0,0
"85719",1,1,0,0,0,1,1,0,1,0,1,0,0
"85722",0,1,0,0,0,1,0,1,1,0,0,1,0
"85728",1,1,1,1,1,1,1,0,1,1,0,0,0
"85730",0,1,0,0,0,0,0,0,0,0,0,1,1
"85735",0,1,0,1,0,1,0,0,0,0,0,0,1
"85737",0,0,0,0,0,1,0,0,1,0,1,0,0
"85738",0,0,0,0,0,0,0,0,1,0,0,1,0
"85739",0,1,1,1,0,1,0,0,1,1,1,0,1
"85740",0,0,0,1,1,0,0,1,1,0,1,1,0
"85744",0,0,0,0,0,0,0,0,0,0,1,1,1
"85748",1,1,1,1,0,1,1,0,1,0,1,0,1
"85749",0,1,0,0,0,0,0,0,1,0,0,0,1
"85756",0,0,1,0,0,0,0,0,1,0,0,1,1
"85757",0,1,0,1,0,0,0,0,0,1,1,1,1
"85758",0,1,0,0,0,0,0,0,1,0,0,1,1
"85764",0,0,0,0,0,0,0,0,0,0,0,1,1
"85767",1,1,1,1,0,0,0,0,0,1,1,0,0
"85772",0,0,1,0,1,1,0,0,1,0,0,0,0
"85777",0,0,1,0,1,0,0,0,1,0,1,1,1
"85778",0,0,0,0,0,0,0,0,0,0,0,1,1
"85781",0,0,1,1,0,1,0,0,1,0,0,0,0
"85783",0,0,1,0,0,0,0,0,0,1,1,0,0
"85788",0,0,0,0,0,0,0,0,0,0,0,1,1
"85792",0,1,0,0,0,0,0,0,0,1,0,0,1
"85793",0,1,1,0,0,1,0,0,0,0,0,0,0
"85795",0,1,1,0,0,0,0,0,0,1,0,0,1
"85800",0,0,1,0,0,0,0,0,1,1,1,0,0
"85806",0,1,0,0,0,1,0,0,1,1,1,0,1
"85808",1,0,0,1,0,0,0,1,1,0,0,1,0
"85810",1,1,0,0,0,0,0,0,0,0,0,1,0
"85811",0,0,0,0,0,0,0,0,0,0,0,1,1
"85813",0,1,0,0,0,1,0,0,1,0,1,0,1
"85814",1,0,0,0,0,0,0,0,1,0,0,1,0
"85815",0,1,1,0,1,1,0,0,1,0,0,1,0
"85823",1,0,1,0,1,1,0,0,1,0,0,1,0
"85824",0,1,0,0,0,0,0,0,1,0,0,1,0
"85828",1,0,1,0,0,1,0,0,1,0,1,0,1
"85829",0,1,1,0,0,0,1,0,1,0,1,0,0
"85834",0,0,0,0,0,0,0,0,1,0,0,1,0
"85836",0,0,1,1,1,1,0,0,1,0,1,0,0
"85838",0,1,0,1,0,0,0,0,1,0,0,1,1
"85840",0,1,1,0,0,1,0,0,1,0,1,0,0
"85841",0,0,0,0,0,0,0,0,0,0,1,0,1
"85844",0,0,0,1,0,0,0,0,0,0,0,1,1
"85845",0,0,0,0,0,0,0,0,0,0,1,1,0
"85849",1,1,0,0,0,0,0,0,0,0,1,0,1
"85850",1,1,0,0,0,1,0,0,1,0,1,0,1
"85851",1,1,0,0,0,1,0,0,1,1,1,0,1
"85853",0,0,0,0,0,0,0,0,0,0,0,1,0
"85858",0,0,1,0,0,1,0,0,1,1,1,1,0
"85863",0,1,1,1,0,1,1,0,1,0,0,1,1
"85865",0,1,1,1,0,0,0,0,1,0,1,0,0
"85875",1,1,1,0,0,1,0,0,1,1,1,0,1
"85876",1,1,1,0,0,1,1,1,1,1,1,0,0
"85879",1,1,0,0,0,1,0,1,1,0,1,0,0
"85882",1,1,1,0,0,1,1,0,1,0,0,1,0
"85887",0,1,1,0,1,1,0,1,1,1,1,0,0
"85888",0,1,0,0,0,1,1,1,1,0,0,0,0
"85889",0,1,0,0,0,1,0,0,1,0,1,0,0
"85894",1,0,1,0,0,0,1,0,1,0,1,0,1
"85896",0,1,0,1,0,0,0,0,0,0,0,0,0
"85897",1,1,1,0,0,1,0,0,1,0,1,1,0
"85903",0,0,0,0,0,1,0,0,1,0,0,1,0
"85906",0,1,1,1,0,0,0,1,1,0,0,1,1
"85908",0,0,0,0,0,0,0,0,0,0,0,1,0
"85910",0,0,0,0,0,0,0,0,1,0,0,0,1
"85916",1,1,0,1,0,1,0,0,0,0,0,1,0
"85917",0,1,1,0,1,1,0,0,1,0,0,1,1
"85922",0,0,0,0,0,0,0,0,1,0,0,1,0
"85926",0,0,0,0,0,1,0,0,0,0,1,0,1
"85928",0,1,0,1,0,0,1,0,0,0,1,0,0
"85929",0,0,0,0,0,0,0,0,0,0,0,1,1
"85934",1,0,1,0,0,1,0,0,1,0,1,0,1
"85938",1,0,0,0,0,1,0,1,1,0,0,1,0
"85939",0,0,1,1,0,0,0,1,1,0,1,0,1
"85941",1,1,1,1,1,1,1,0,1,0,0,0,1
"85942",0,1,0,0,0,0,0,0,0,0,1,0,1
"85943",0,1,0,1,0,1,0,0,1,0,0,0,0
"85945",0,0,0,0,1,0,0,0,0,0,0,1,1
"85946",0,0,0,0,0,1,0,0,1,0,0,1,0
"85947",0,0,1,1,0,1,0,0,1,1,1,0,1
"85949",0,1,0,0,0,1,0,1,1,0,1,1,0
"85950",1,1,0,0,1,1,1,0,1,0,1,0,1
"85951",0,1,0,1,0,1,1,0,1,0,0,0,1
"85952",0,1,0,0,0,0,0,0,0,0,1,0,0
"85956",0,1,1,0,0,1,0,0,1,1,1,0,0
"85958",0,1,0,0,0,1,0,1,1,1,1,1,0
"85959",0,0,1,0,0,1,0,0,1,0,1,1,1
"85961",0,0,0,1,0,0,0,0,1,0,1,0,0
"85963",1,0,0,1,1,1,0,0,1,0,1,0,0
"85967",0,0,0,1,0,0,0,0,1,0,1,0,1
"85968",0,0,1,0,1,1,0,0,1,0,1,0,0
"85971",0,0,1,0,1,1,0,0,1,0,1,0,0
"85975",0,0,0,0,0,1,0,0,0,0,0,1,1
"85988",0,1,1,0,0,0,0,0,0,0,1,0,0
"85989",0,0,0,0,0,0,0,0,0,1,1,1,1
"85995",0,0,0,0,1,0,0,0,0,0,1,1,1
"85996",1,1,1,1,0,1,1,0,0,0,0,1,1
"85997",0,0,0,0,1,0,0,0,1,0,0,1,0
"85998",0,1,1,0,0,0,0,0,1,1,1,0,0
"85999",0,0,0,0,0,0,0,0,0,0,1,0,1
"86002",0,0,0,0,0,0,0,0,0,0,0,1,1
"86006",0,1,0,1,1,1,1,0,1,0,1,0,0
"86007",0,1,0,0,1,0,0,0,0,0,1,1,1
"86009",1,1,1,0,0,1,0,0,1,1,1,0,1
"86011",0,0,0,0,0,1,0,0,0,0,0,0,0
"86013",1,1,0,1,0,0,1,0,1,0,0,1,1
"86016",0,0,0,0,0,0,0,0,0,0,0,1,1
"86018",0,1,0,0,0,1,1,0,1,1,1,1,1
"86021",1,1,1,0,0,1,1,0,1,0,0,0,1
"86025",1,1,0,0,1,0,1,0,1,0,0,1,0
"86027",0,1,0,0,1,1,0,0,1,0,0,0,0
"86034",1,0,0,0,0,0,1,1,0,0,1,0,1
"86039",1,1,0,0,0,1,0,0,0,0,1,0,1
"86041",0,1,0,0,0,0,0,0,0,0,0,1,0
"86048",0,0,0,0,0,0,0,0,0,0,0,1,0
"86051",0,1,0,0,1,0,0,0,1,0,1,0,0
"86056",0,1,1,0,0,1,0,0,1,1,1,0,1
"86057",1,1,1,1,0,1,0,1,1,1,1,0,0
"86062",0,1,0,0,0,1,1,1,1,0,1,0,0
"86064",1,1,1,0,1,1,0,0,1,1,1,0,1
"86065",1,0,1,0,1,1,0,0,1,1,1,0,1
"86070",0,0,0,0,0,0,0,0,0,0,1,0,1
"86071",0,0,0,0,0,0,0,0,0,0,0,1,0
"86077",1,1,0,0,0,1,0,0,1,0,0,1,0
"86078",0,0,0,0,0,1,0,0,1,0,0,0,1
"86079",1,1,1,0,0,1,1,0,1,0,0,0,0
"86081",0,1,1,1,0,1,0,0,1,0,0,1,1
"86082",1,1,1,0,0,1,1,0,1,0,1,0,1
"86083",0,1,0,0,0,0,0,1,1,0,1,1,0
"86085",0,0,0,0,1,0,0,0,1,0,1,0,0
"86090",1,1,1,0,0,1,0,0,1,0,0,0,1
"86091",1,1,0,0,0,0,0,0,0,0,0,1,1
"86092",1,1,1,0,1,1,0,0,1,1,1,0,1
"86104",0,1,0,1,0,0,0,0,0,0,0,1,0
"86106",0,1,0,0,0,1,0,0,1,0,0,1,0
"86108",0,0,0,0,0,0,0,0,0,0,0,1,0
"86116",1,1,0,0,1,0,0,0,1,0,0,1,1
"86117",1,0,1,0,0,1,0,1,1,0,1,0,0
"86122",0,0,0,0,0,1,0,0,0,0,1,0,0
"86124",0,1,1,0,0,0,0,0,0,1,1,1,1
"86128",1,1,0,0,0,0,0,0,0,0,1,0,1
"86130",0,0,0,0,0,0,0,0,0,0,1,0,1
"86133",1,0,0,0,0,1,0,0,1,0,1,1,1
"86136",1,0,0,0,0,1,0,0,1,1,1,0,1
"86138",1,0,0,0,0,1,0,0,0,0,1,0,1
"86139",1,0,1,0,0,1,0,0,1,0,1,0,1
"86142",0,1,1,1,0,0,0,0,1,0,0,1,1
"86143",1,0,0,0,0,1,0,1,1,0,0,0,0
"86145",0,0,0,0,0,0,0,0,0,0,1,1,1
"86146",0,1,1,0,0,0,0,0,0,0,1,1,1
"86148",0,0,1,0,0,0,0,0,0,0,1,0,0
"86149",0,1,1,1,0,1,0,0,0,0,1,0,0
"86151",1,0,0,0,0,0,0,0,0,0,0,0,1
"86152",0,0,0,0,0,1,0,0,1,0,0,1,0
"86160",1,0,0,1,0,1,0,0,1,0,0,0,0
"86163",0,1,0,0,0,0,1,0,0,0,1,0,1
"86164",0,0,1,0,0,0,0,0,1,0,0,1,1
"86165",0,1,0,0,0,0,0,0,1,0,0,1,0
"86169",0,0,0,0,0,1,0,0,0,0,1,0,1
"86170",0,0,0,0,0,0,0,0,0,0,1,0,0
"86175",1,0,0,0,0,0,0,0,1,0,1,1,0
"86177",0,0,1,0,0,0,0,0,1,0,0,0,1
"86185",0,1,0,0,0,1,1,0,1,0,1,0,0
"86186",0,0,0,1,0,0,0,0,0,0,0,1,0
"86187",0,1,0,0,0,0,0,0,1,0,1,1,1
"86188",1,1,0,0,1,1,1,1,0,0,0,0,1
"86189",0,0,0,0,0,1,0,0,1,0,1,0,0
"86190",0,0,1,0,0,0,0,0,1,0,0,1,0
"86194",0,1,0,0,0,0,0,0,1,0,1,0,1
"86195",1,1,0,1,0,1,1,0,0,0,1,0,1
"86196",0,1,1,0,1,1,0,0,1,0,1,0,0
"86197",1,1,1,0,0,0,1,0,1,1,1,0,0
"86198",0,0,0,0,0,0,0,0,0,0,1,1,0
"86204",1,0,0,0,1,0,0,0,1,0,1,1,0
"86207",0,0,0,0,0,0,0,0,0,0,0,1,1
"86210",1,0,0,1,0,0,1,0,0,0,0,1,0
"86212",0,0,0,0,0,0,0,0,0,0,1,1,1
"86213",1,1,1,0,0,1,1,0,1,1,1,0,0
"86215",0,0,0,0,0,0,0,0,0,0,0,1,0
"86216",0,0,0,0,0,0,0,0,1,0,0,1,1
"86217",0,0,0,0,0,0,0,0,0,0,1,1,1
"86218",1,0,1,0,0,1,0,0,1,1,1,0,0
"86220",0,0,0,0,1,1,0,0,1,0,1,0,0
"86222",1,1,0,1,1,1,0,0,1,0,1,0,1
"86226",0,1,1,0,0,1,0,1,1,0,0,0,0
"86227",0,0,0,0,0,0,0,0,0,0,0,1,0
"86228",0,0,0,0,0,0,0,0,1,0,0,1,0
"86231",0,1,1,0,0,0,1,0,1,0,1,1,1
"86233",1,1,0,0,0,0,0,1,1,1,1,0,0
"86235",0,1,0,1,0,0,1,0,1,0,0,1,0
"86239",0,1,0,1,0,0,0,0,1,0,0,1,1
"86240",0,0,0,0,0,0,0,0,0,0,0,1,0
"86241",1,1,1,0,1,1,0,0,1,1,1,0,1
"86242",0,1,0,0,0,0,0,0,0,0,0,0,1
"86243",0,0,0,0,0,0,0,0,0,0,0,0,0
"86249",0,0,0,1,0,0,0,0,1,1,1,0,0
"86251",0,0,0,0,0,1,0,0,1,0,0,1,0
"86252",0,0,0,0,0,0,0,0,0,0,0,1,0
"86256",0,1,0,0,0,0,0,1,1,0,0,1,1
"86261",0,0,0,0,0,1,0,0,1,0,1,0,1
"86266",1,1,0,0,0,0,0,0,0,0,0,0,0
"86268",1,1,1,0,0,0,0,0,0,0,0,1,0
"86270",1,1,0,1,0,1,0,0,1,0,0,0,0
"86272",1,1,1,0,1,1,1,0,1,0,0,0,0
"86273",0,1,0,1,0,0,1,0,1,1,1,0,0
"86275",0,0,0,1,0,1,0,0,0,0,0,0,0
"86276",0,0,0,0,0,0,0,0,1,0,0,1,0
"86278",1,1,1,0,0,1,0,0,0,0,0,1,0
"86280",1,1,0,1,0,1,1,0,1,0,0,0,0
"86281",1,1,0,0,0,1,0,1,1,0,1,1,1
"86286",0,1,1,0,0,1,0,0,1,1,1,0,1
"86289",0,1,1,0,0,1,0,0,1,0,1,0,1
"86290",0,0,0,0,0,0,0,0,0,0,1,1,1
"86291",1,1,0,1,0,0,0,0,1,0,0,1,0
"86292",0,1,1,1,0,0,0,0,1,0,0,1,1
"86295",0,0,1,0,0,0,0,0,0,0,0,1,0
"86297",1,1,0,0,0,1,0,0,1,0,0,0,0
"86298",0,0,0,0,0,0,0,0,0,0,0,1,0
"86314",0,1,0,0,0,0,0,0,1,0,1,0,1
"86315",1,1,0,0,0,1,0,0,0,0,1,0,0
"86316",0,1,0,1,0,0,0,0,0,0,0,1,1
"86329",0,0,1,0,1,1,0,0,1,0,1,1,1
"86331",0,1,1,1,0,0,0,0,1,0,0,0,1
"86332",1,1,1,0,1,1,1,0,1,1,1,0,1
"86335",0,1,1,1,0,1,0,0,1,1,1,0,1
"86336",0,0,0,0,0,0,0,0,0,0,0,1,1
"86337",0,1,0,0,1,0,0,0,0,1,1,1,1
"86350",1,0,1,0,1,1,0,0,1,0,1,0,1
"86358",1,0,0,1,0,1,1,0,1,0,1,1,1
"86360",1,1,1,0,0,0,0,0,0,0,1,0,0
"86364",0,0,0,0,0,0,0,0,0,0,1,0,0
"86368",0,0,1,0,0,0,0,0,0,1,1,0,1
"86369",1,0,0,0,0,1,1,0,1,0,1,0,0
"86371",0,1,1,0,0,0,0,0,0,1,1,1,1
"86373",0,0,0,0,1,1,0,0,1,0,1,0,1
"86375",0,0,0,0,0,0,0,0,0,0,0,1,0
"86377",0,1,1,0,1,0,0,1,0,0,1,1,1
"86380",1,1,0,0,0,0,0,0,0,0,0,1,0
"86382",0,0,1,0,0,0,0,0,0,0,0,1,0
"86385",0,1,0,0,0,1,0,0,1,0,1,0,0
"86396",0,1,0,0,0,0,0,0,1,0,1,1,1
"86397",0,0,0,1,0,1,0,0,1,1,1,0,0
"86398",0,0,0,1,0,0,0,0,1,0,1,1,1
"86399",0,0,0,0,0,0,0,0,0,0,0,1,0
"86400",0,0,1,0,1,1,0,0,1,1,1,0,1
"86401",0,1,1,0,0,1,1,0,1,1,1,0,0
"86402",0,0,0,0,0,0,0,0,0,0,0,1,1
"86405",0,0,0,0,0,0,0,0,1,0,0,1,0
"86407",1,1,1,1,0,1,0,0,1,0,0,0,0
"86409",1,1,1,0,1,1,0,1,1,1,1,0,1
"86412",0,1,0,0,0,0,0,0,0,0,0,1,0
"86417",1,1,1,0,1,1,1,1,1,1,0,0,1
"86419",0,0,1,0,0,0,0,0,1,0,0,0,0
"86420",0,0,0,1,0,0,0,0,1,0,0,1,1
"86424",1,0,0,0,0,0,0,0,1,0,1,0,0
"86426",1,1,1,1,1,1,1,0,1,1,1,0,1
"86427",1,1,1,1,1,1,0,0,1,0,0,0,1
"86429",0,0,0,0,0,0,0,0,0,0,0,1,1
"86432",0,0,1,0,0,1,0,0,1,0,1,0,0
"86433",0,0,0,0,0,0,0,0,0,0,1,1,1
"86434",0,1,1,1,0,1,0,0,1,0,0,0,0
"86435",0,1,0,0,0,0,0,1,1,0,1,0,0
"86442",0,0,0,0,0,0,0,0,0,0,0,1,1
"86445",1,0,1,0,1,1,1,0,1,0,1,1,0
"86446",0,1,1,0,0,1,1,0,1,0,0,0,1
"86448",0,0,0,1,0,0,0,0,1,0,0,0,1
"86449",0,0,0,0,0,1,0,0,0,0,0,0,1
"86451",1,0,0,1,0,1,0,0,1,0,1,1,1
"86454",1,0,0,0,0,1,0,0,1,0,1,1,0
"86459",1,1,1,0,0,1,1,0,1,1,0,0,0
"86460",0,0,0,0,0,0,0,0,0,0,0,1,1
"86461",0,1,1,0,0,1,0,1,1,0,1,0,0
"86462",0,0,0,0,0,0,0,0,0,0,0,1,1
"86463",0,1,1,0,0,0,0,0,0,1,1,1,0
"86464",0,0,0,0,0,1,0,0,1,1,1,0,0
"86466",0,1,0,0,1,1,0,0,1,0,1,1,0
"86475",0,1,0,0,0,0,0,0,0,0,1,0,0
"86476",1,1,0,0,1,1,1,0,1,1,1,0,0
"86484",0,0,0,0,0,0,0,0,0,0,0,1,1
"86486",0,0,0,0,0,1,0,0,1,0,0,1,1
"86487",0,0,0,0,0,1,0,0,0,0,1,1,1
"86492",0,0,1,0,0,1,0,0,1,1,1,0,0
"86493",1,1,0,0,0,1,1,0,1,1,0,0,1
"86494",0,0,0,0,0,0,0,0,0,0,0,1,1
"86496",0,1,1,0,1,1,1,0,1,0,1,0,0
"86497",0,1,0,1,0,0,0,0,0,0,1,0,1
"86500",0,1,0,1,0,0,0,0,1,0,0,1,1
"86502",0,0,0,0,0,0,0,0,0,1,1,1,1
"86503",0,0,0,0,0,0,0,0,0,0,0,1,0
"86504",0,0,0,0,0,1,0,0,1,0,0,0,0
"86506",0,1,0,1,0,0,0,0,1,0,0,1,1
"86507",0,1,1,0,0,1,0,1,1,1,1,0,1
"86508",1,1,1,0,0,1,1,1,1,0,0,0,1
"86510",0,0,0,0,0,0,0,0,0,0,0,0,1
"86511",1,1,0,0,0,1,1,0,0,1,1,0,1
"86512",0,0,0,0,0,0,0,0,0,0,0,1,1
"86515",0,1,0,0,0,0,1,0,1,1,1,0,0
"86516",0,1,1,0,0,1,1,0,1,1,1,0,1
"86518",0,1,0,1,0,0,0,0,0,0,1,1,0
"86522",1,1,0,0,0,1,0,0,1,0,0,0,1
"86527",1,0,1,0,0,1,0,0,1,0,0,1,1
"86528",0,1,0,0,0,1,0,0,0,0,0,1,0
"86531",1,1,1,1,0,1,1,0,1,1,0,0,0
"86532",1,1,1,0,1,1,0,0,1,1,1,0,0
"86534",0,0,0,0,0,0,0,0,0,0,1,0,1
"86535",0,0,0,0,1,1,0,0,1,0,1,0,0
"86539",0,1,1,0,0,0,0,0,1,0,0,1,0
"86540",1,1,1,0,0,1,0,0,1,0,1,0,1
"86541",0,1,0,1,0,0,0,0,0,0,0,1,1
"86542",0,1,0,0,0,1,0,1,1,0,0,1,0
"86543",0,0,1,0,0,1,0,0,0,0,0,1,1
"86545",0,0,1,1,0,1,1,0,1,1,1,0,0
"86546",0,0,0,0,0,0,0,0,0,0,0,1,0
"86547",1,0,1,0,0,1,0,0,0,1,1,0,1
"86548",0,0,0,0,0,0,0,0,0,0,1,0,1
"86550",1,1,1,0,0,1,0,0,1,1,1,0,0
"86556",0,0,0,1,0,0,0,1,1,0,1,0,1
"86558",0,1,0,0,0,0,0,0,0,1,1,0,1
"86563",0,1,0,0,1,0,0,0,1,0,1,1,0
"86564",0,1,0,1,0,0,0,0,0,0,0,1,1
"86567",0,1,0,0,0,1,0,0,0,0,0,1,1
"86573",1,1,0,1,0,1,0,0,0,0,0,0,0
"86576",0,1,0,1,1,1,0,0,1,1,1,0,1
"86578",0,0,1,1,0,1,0,0,1,0,0,1,1
"86579",0,1,1,0,0,0,0,0,0,0,1,1,1
"86582",0,0,1,1,0,0,0,0,1,0,1,1,1
"86587",0,0,0,0,0,0,0,0,0,0,1,1,1
"86591",0,1,1,1,0,1,1,1,1,0,0,0,0
"86593",0,1,0,0,0,1,0,0,1,0,1,0,0
"86594",0,0,1,0,1,1,0,0,1,0,1,0,1
"86596",0,0,0,0,0,1,0,0,0,1,1,0,1
"86597",0,1,1,0,0,1,0,0,1,1,1,0,0
"86599",0,0,0,0,0,1,0,0,0,0,1,0,1
"86601",1,0,1,0,0,1,0,0,0,1,1,0,1
"86602",1,1,1,0,0,0,0,0,0,0,0,0,0
"86606",1,0,1,0,1,1,0,0,1,1,1,0,1
"86609",0,1,0,0,0,0,0,0,0,0,0,1,1
"86615",0,1,1,1,0,1,0,0,1,1,1,0,1
"86617",0,0,0,1,0,0,0,1,1,0,1,0,1
"86618",1,1,0,0,0,1,0,1,1,0,0,1,1
"86622",0,0,0,0,0,1,0,0,1,0,1,1,0
"86623",0,1,1,0,0,1,1,0,1,0,1,0,0
"86626",0,0,0,0,0,0,0,0,0,0,0,1,0
"86628",0,1,0,1,0,1,0,0,1,1,1,0,0
"86632",0,1,0,0,0,0,0,0,1,0,0,1,1
"86633",0,1,0,1,1,1,0,0,1,0,1,0,1
"86634",0,0,0,0,0,0,0,0,0,0,0,0,0
"86638",0,0,0,0,0,0,0,0,0,0,0,1,0
"86644",0,1,1,0,1,1,0,0,1,0,1,0,0
"86646",0,0,1,1,0,1,0,0,1,0,0,0,0
"86647",0,1,1,1,1,1,0,0,1,0,0,0,0
"86648",0,0,1,1,0,0,0,0,0,0,0,1,1
"86651",0,0,0,0,0,0,0,0,0,0,0,1,0
"86652",0,0,1,0,0,0,0,0,0,0,1,0,0
"86654",0,1,0,1,0,0,0,0,1,0,1,0,0
"86655",1,1,1,1,0,1,0,0,1,1,1,0,1
"86659",0,0,0,0,1,1,0,0,1,1,1,0,0
"86663",0,0,1,0,1,1,0,0,1,1,1,0,1
"86666",0,0,0,0,0,0,0,0,0,1,1,0,1
"86667",1,0,0,0,0,0,0,0,1,0,0,1,1
"86668",0,1,1,0,0,0,1,0,1,0,0,1,0
"86671",0,0,0,0,0,0,0,0,0,0,0,1,1
"86679",0,0,0,0,0,0,0,0,0,1,1,1,0
"86680",1,0,1,0,0,1,0,0,1,1,1,0,1
"86683",0,0,0,0,0,0,0,0,0,0,0,1,0
"86686",0,1,0,0,1,1,1,0,1,1,1,0,0
"86689",0,0,0,0,0,1,0,0,1,0,0,0,0
"86693",0,0,1,0,0,0,0,0,0,0,1,0,0
"86696",0,0,1,0,0,1,0,0,1,1,1,0,1
"86700",1,1,0,0,0,1,0,0,1,1,1,0,1
"86701",1,0,1,0,0,1,1,0,1,0,1,1,1
"86706",1,0,0,0,0,0,0,0,1,0,0,1,0
"86709",1,1,0,0,0,0,0,0,1,1,1,1,1
"86710",0,1,1,0,0,0,0,0,0,1,0,0,1
"86711",0,0,0,0,0,1,0,0,1,0,0,0,1
"86713",0,0,1,0,1,1,1,0,1,1,1,0,0
"86716",0,0,0,0,0,0,0,0,0,0,0,1,1
"86717",0,0,1,0,1,1,0,0,1,1,0,0,1
"86719",1,1,0,1,0,0,0,0,1,0,0,1,0
"86722",0,1,0,0,0,1,0,0,1,1,1,0,1
"86723",1,0,1,0,0,1,0,1,1,1,1,0,1
"86725",0,1,0,0,0,0,0,0,0,0,0,1,0
"86728",0,0,1,0,1,1,0,0,1,0,1,0,1
"86737",1,1,1,0,0,1,0,0,1,1,1,0,0
"86739",0,0,1,0,0,1,0,0,1,0,1,0,1
"86742",0,1,0,0,0,0,0,0,0,0,0,1,1
"86743",1,1,1,0,0,1,1,0,1,0,1,0,0
"86744",1,0,0,0,0,1,0,0,0,0,1,1,1
"86745",1,0,0,1,0,0,0,0,1,0,0,1,1
"86746",1,1,1,0,0,0,0,1,1,0,1,0,1
"86747",1,1,0,0,0,0,0,1,1,0,0,1,1
"86750",0,0,0,0,0,0,0,0,0,1,1,1,1
"86756",0,0,0,0,0,0,0,0,0,0,0,1,0
"86760",1,1,0,0,0,0,0,0,0,0,0,1,0
"86761",1,0,0,1,0,1,1,0,1,0,0,1,1
"86764",0,0,1,0,0,1,0,1,1,1,0,0,0
"86769",0,1,0,0,0,0,0,1,0,1,0,1,1
"86772",1,0,1,0,1,1,0,0,1,1,1,0,1
"86775",0,0,0,0,0,0,0,0,0,0,1,1,0
"86776",0,0,1,0,1,1,0,0,1,0,1,0,1
"86779",0,0,0,0,0,1,0,0,0,1,1,0,1
"86784",0,1,1,0,0,0,0,0,1,1,1,0,1
"86785",1,1,1,0,0,0,1,1,1,0,0,1,1
"86787",1,1,0,0,0,1,0,0,1,0,1,0,1
"86789",0,1,1,0,0,0,0,0,0,0,1,1,1
"86791",1,1,1,0,0,1,1,0,1,1,1,0,0
"86795",1,1,0,0,0,1,0,0,1,0,0,1,0
"86801",0,0,0,0,0,0,0,0,0,0,1,1,0
"86803",0,0,0,0,1,0,0,0,1,0,0,1,0
